Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Region,City,Product_ID,Product_Name,Category,Brand,Quantity,Unit_Price,Unit_Cost,Discount_Percentage,Payment_Method,Customer_Segment,Order_Status,Salesperson
6546,2025-11-28,C06546,Maurice Wilson,46,Female,South,Delhi,P5168,Tablet,Accessories,Apple,8,46083,27772,10,Debit Card,Small Business,Delivered,Raj
6547,2024-08-28,C06547,Stephen Flores,23,Female,North,Chennai,P9182,Keyboard,Accessories,Dell,6,20201,17362,0,Debit Card,Consumer,Delivered,Divya
6548,2025-12-25,C06548,Jonathan Gregory V,56,Male,North,Delhi,P3358,Mobile,Accessories,Dell,2,58997,12418,10,Net Banking,Consumer,Pending,Raj
6549,2026-03-13,C06549,Glen Wright,44,Female,West,Chennai,P4338,Mobile,Electronics,Apple,5,73696,44828,5,UPI,Consumer,Delivered,Raj
6550,2026-06-11,C06550,,27,Female,West,Mumbai,P5943,Printer,Accessories,Dell,2,45676,3476,20,Debit Card,Consumer,Cancelled,Divya
6551,2026-04-04,C06551,Joseph Randolph,24,Female,South,Hyderabad,P9301,Laptop,Accessories,,3,71197,32204,10,Cash,Small Business,Cancelled,Arun
6552,2024-10-03,C06552,Margaret Ruiz,46,Female,West,Mumbai,P8884,Mouse,Accessories,Logitech,8,26451,9644,10,Net Banking,Consumer,Returned,Priya
6553,2024-09-16,C06553,Jennifer Weaver,48,Female,East,Bangalore,P3002,Mobile,Accessories,,4,6987,49446,0,Debit Card,Corporate,Returned,Arun
6554,2025-07-14,C06554,Rachel Taylor,40,Male,West,Mumbai,P3789,Printer,Accessories,Dell,7,77347,20505,10,Debit Card,Consumer,Pending,Priya
6555,2026-01-23,C06555,,47,,South,Pune,P1438,  Mobile  ,Electronics,Apple,9,34356,50167,20,Cash,Corporate,Delivered,Arun
6556,2025-07-18,C06556,Erica Ramirez,31,Male,South,Bangalore,P4897,Printer,Accessories,Logitech,5,5663,26313,0,Debit Card,Consumer,Cancelled,Arun
6557,2024-08-23,C06557,Monique Pollard,25,,West,Bangalore,P4536,Keyboard,Electronics,HP,5,36951,52359,0,Credit Card,Consumer,Cancelled,Priya
6558,2026-01-23,C06558,Danielle Munoz,0,Male,West,Delhi,P6802,Printer,Accessories,HP,9,2009959,39947,5,Cash,Small Business,Returned,Priya
6559,2024-07-07,C06559,Jake Jackson,57,Male,South,Mumbai,P7634,Mobile,Accessories,Dell,8,69123,6122,20,Net Banking,Consumer,Cancelled,Raj
6560,2025-01-25,C06560,Victoria Vargas,49,Male,East,Hyderabad,P3573,Printer,Accessories,Logitech,8,11764,26002,0,Debit Card,Small Business,Cancelled,Divya
6561,2026-02-25,C06561,Tiffany Diaz,19,Female,North,Bangalore,P2781,Mobile,Accessories,Apple,4,5649,3111,5,Cash,Consumer,Delivered,Raj
6562,2024-12-14,C06562,Matthew George,38,Female,East,DELHI,P9247,Monitor,Accessories,Dell,3,79877,25830,10,Debit Card,Consumer,Pending,Kumar
6563,2026-05-10,C06563,Matthew Shelton,33,Female,North,Delhi,P9764,Keyboard,Accessories,Lenovo,6,62278,17321,5,Credit Card,Consumer,Cancelled,Arun
6564,2024-09-25,C06564,Scott Williams,20,Female,South,Chennai,P8591,Printer,Electronics,Logitech,3,15458,4824,20,Net Banking,Small Business,Delivered,Divya
6565,2024-08-25,C06565,Matthew Mcfarland,19,Male,East,Delhi,P3675,Mobile,Electronics,Dell,9,63478,48791,15,UPI,Small Business,Cancelled,Raj
6566,2024-12-29,C06566,Matthew Mccormick,47,Female,East,Mumbai,P7544,Keyboard,Electronics,Logitech,7,11263,18029,15,Net Banking,Consumer,Cancelled,Kumar
6567,2025-08-10,C06567,Edward Brown,35,Female,South,Chennai,P2800,Keyboard,Accessories,HP,5,47230,56129,10,Net Banking,Small Business,Returned,Divya
6568,2025-10-26,C06568,Carly Barnes,32,Female,East,Mumbai,P3596,Tablet,Accessories,Apple,3,39163,2294,15,Credit Card,Corporate,Returned,Priya
6569,2024-08-13,C06569,Robert Miller,27,Male,East,Bangalore,P9359,Printer,Accessories,Apple,2,56757,3508,10,Cash,Corporate,Returned,Kumar
6570,2025-03-11,C06570,Latoya Gray,52,Female,West,Chennai,P7659,Printer,Accessories,,2,15247,46755,15,UPI,Small Business,Delivered,Raj
6571,2024-10-10,C06571,Kelly Cruz,51,Male,South,Chennai,P2861,Tablet,Accessories,Apple,7,12082,51440,20,UPI,Corporate,Returned,Arun
6572,2025-01-17,C06572,Sherri Greene,48,Male,South,Mumbai,P7653,,Accessories,Samsung,2,46674,51397,10,Credit Card,Consumer,Pending,Priya
6573,2025-07-27,C06573,Robert Alvarado,25,Female,West,Mumbai,P5082,Keyboard,Accessories,,5,79557,28662,20,Net Banking,Consumer,Pending,Raj
6574,2024-07-08,C06574,Terri Griffin,40,,West,Chennai,P6777,Mobile,Electronics,Dell,5,66432,59244,5,Debit Card,Corporate,Delivered,Raj
6575,2025-01-06,C06575,Katie Morgan,37,Male,South,Bangalore,P1199,Mouse,Accessories,Lenovo,4,18421,46875,5,Credit Card,Corporate,Delivered,Divya
6576,2025-04-05,C06576,Seth Williams,28,Female,South,Chennai,P7665,Tablet,Accessories,HP,1,78733,6610,10,Debit Card,Small Business,Returned,Arun
6577,2026-02-23,C06577,Jessica Sutton,54,Female,East,Bangalore,P1811,  Keyboard  ,Accessories,Lenovo,2,79334,50130,15,Cash,Small Business,Pending,Arun
6578,2026-04-06,C06578,Ashley Smith,25,Female,East,Delhi,P3927,Mouse,Accessories,Logitech,4,67426,51988,5,Cash,Small Business,Cancelled,Raj
6579,2025-09-08,C06579,Katie Gonzalez,57,Male,North,Chennai,P2765,Monitor,Accessories,HP,8,25729,27988,5,Credit Card,Small Business,Delivered,Arun
6580,2026-02-17,C06580,Patricia Harrington,50,Male,West,Chennai,P9059,Monitor,Electronics,Apple,3,27968,12300,0,Debit Card,Consumer,Returned,Divya
6581,2025-07-13,C06581,Michael Mills,50,Female,West,Bangalore,P1304,Printer,Accessories,HP,3,51640,37874,5,Net Banking,Consumer,Returned,Priya
6582,2025-01-10,C06582,Shelley Lane,39,Female,North,Chennai,P7666,Keyboard,Accessories,Apple,8,62375,8945,20,Debit Card,Corporate,Returned,Arun
6583,2025-06-30,C06583,Laura Lewis,47,Male,North,Pune,P8838,Mouse,Accessories,Samsung,4,54500,48710,10,Credit Card,Small Business,Returned,Divya
6584,2026-04-06,C06584,Lance Moore,42,Female,West,Chennai,P9645,Keyboard,Electronics,Dell,9,71540,29345,20,Cash,Small Business,Pending,Raj
6585,2025-05-26,C06585,Kyle Miller,33,Female,South,Mumbai,P1502,Mouse,Accessories,Dell,5,20848,10952,10,UPI,Consumer,Returned,Kumar
6586,2025-03-13,C06586,Megan Rivera,32,Female,South,Hyderabad,P9808,Keyboard,Electronics,,7,52089,40893,5,UPI,Small Business,Delivered,Kumar
6587,2024-11-22,C06587,Peter Park,59,Male,North,Pune,P8956,Keyboard,Accessories,Dell,4,22091,8889,0,Cash,Consumer,Cancelled,Kumar
6588,2026-04-17,C06588,Mary Williams,18,Male,East,Hyderabad,P6664,Mouse,Electronics,Lenovo,6,37036,41074,5,Credit Card,Corporate,Returned,Divya
6589,2025-09-19,C06589,Aaron Washington,31,Female,North,Pune,P9028,Keyboard,Electronics,Logitech,5,9937,48185,20,Cash,Corporate,Pending,Raj
6590,2026-01-07,C06590,Katherine Lee,24,Male,East,Mumbai,P3466,Mobile,Electronics,HP,2,30911,21033,20,UPI,Consumer,Cancelled,Priya
6591,2026-03-22,C06591,Russell Gray,46,Female,West,Mumbai,P1481,Printer,Electronics,Dell,5,38531,2172,20,Cash,Small Business,Pending,Divya
6592,2025-06-25,C06592,Nicholas Griffin,25,Male,East,Pune,P5126,Keyboard,Electronics,Lenovo,6,41974,24806,20,Debit Card,Corporate,Delivered,Kumar
6593,2025-12-10,C06593,Kathy Lawson,19,,South,Bangalore,P5826,Tablet,Accessories,Apple,1,13454,15995,5,Credit Card,Small Business,Pending,Raj
6594,2024-12-20,C06594,Travis Coffey,52,Male,South,Chennai,P1150,Mouse,Electronics,Lenovo,4,20537,27956,10,UPI,Consumer,Delivered,Raj
6595,2024-06-26,C06595,,38,Male,East,Chennai,P5112,Tablet,Electronics,,9,54610,27264,20,Net Banking,Small Business,Pending,Priya
6596,2024-10-07,C06596,Danielle Jenkins,18,Female,North,Delhi,P7481,Printer,Accessories,Logitech,5,40642,27045,15,Credit Card,Corporate,Cancelled,Priya
6597,2024-10-02,C06597,Dennis Martin,41,Female,South,Pune,P4574,Tablet,Electronics,Lenovo,5,10747,23174,10,Net Banking,Corporate,Pending,Arun
6598,2024-08-09,C06598,Scott Montgomery,20,Female,North,Mumbai,P4165,Laptop,Electronics,HP,4,67008,30288,0,Credit Card,Corporate,Delivered,Divya
6599,2024-12-10,C06599,Christopher Orr,40,Female,North,Delhi,P4949,Keyboard,Accessories,HP,4,3144,40793,20,Net Banking,Small Business,Pending,Raj
6600,2025-01-11,C06600,James Flowers,19,Male,South,Bangalore,P4535,Tablet,Accessories,Lenovo,5,2482,3183,10,UPI,Consumer,Delivered,Raj
6601,2024-07-06,C06601,Holly Luna DDS,33,Female,East,Pune,P2310,Mouse,Accessories,Logitech,3,32947,33887,10,Credit Card,Corporate,Delivered,Raj
6602,2025-05-30,C06602,David Higgins,54,Female,East,Mumbai,P6757,Laptop,Electronics,Dell,5,64271,33002,10,Credit Card,Corporate,Pending,Divya
6603,2024-12-18,C06603,Amy Perry,41,Male,East,Bangalore,P5282,Printer,Accessories,,5,51580,23773,10,Net Banking,Small Business,Delivered,Arun
6604,2025-09-12,C06604,Gerald Martin,53,Male,East,Hyderabad,P8351,Mobile,Electronics,Apple,3,71086,2858,0,Cash,Small Business,Returned,Kumar
6605,2025-01-03,C06605,Tyler Swanson,46,Female,South,Pune,P7413,Printer,Electronics,Lenovo,8,73759,16299,15,Debit Card,Small Business,Delivered,Kumar
6606,2025-03-21,C06606,Danielle Ramirez,53,,East,Pune,P4213,Keyboard,Accessories,Samsung,6,17351,53864,10,Debit Card,Consumer,Returned,Priya
6607,2024-07-25,C06607,Michael Cameron,28,,North,Delhi,P1468,Keyboard,Electronics,Samsung,2,38898,53492,0,Cash,Corporate,Pending,Priya
6608,2024-06-25,C06608,Tyler Stephenson,35,Female,North,Hyderabad,P4225,Laptop,Electronics,Lenovo,6,41053,17047,15,Credit Card,Small Business,Cancelled,Raj
6609,2024-09-29,C06609,Benjamin Rose,33,Male,South,Delhi,P1301,Monitor,Accessories,HP,4,15866,48056,20,Cash,Consumer,Delivered,Raj
6610,2026-01-19,C06610,Deborah Murphy,28,Female,South,Hyderabad,P1084,Laptop,Accessories,Apple,9,64814,52592,20,Credit Card,Consumer,Delivered,Priya
6611,2024-10-31,C06611,Jesus Schaefer,40,,South,Mumbai,P5679,Monitor,Accessories,Lenovo,2,28795,29627,5,Debit Card,Consumer,Cancelled,Priya
6612,2024-10-22,C06612,Joseph Vance,54,Female,West,chennai,P1444,Laptop,Accessories,Dell,6,58569,19454,20,Debit Card,Consumer,Pending,Kumar
6613,2025-11-12,C06613,Charles Oconnor,49,Female,North,Bangalore,P9498,,Electronics,Samsung,5,17044,13382,0,Cash,Small Business,Returned,Priya
6614,2025-12-08,C06614,Kelly Ward,47,Female,West,Chennai,P3316,Printer,Accessories,Apple,9,28356,47324,0,UPI,Corporate,Pending,Raj
6615,2025-10-22,C06615,Jennifer Parker,34,Female,West,Mumbai,P1521,Printer,Electronics,Apple,5,40931,33624,5,Credit Card,Small Business,Delivered,Raj
6616,2025-01-11,C06616,Michelle Nunez,45,Female,South,Delhi,P1155,Printer,Accessories,Apple,7,24703,14094,20,Net Banking,Corporate,Cancelled,Divya
6617,2026-01-03,C06617,Nicholas Johnson,47,Female,South,Delhi,P2908,Mobile,Accessories,Dell,8,55367,11835,10,Debit Card,Small Business,Cancelled,Arun
6618,2025-11-28,C06618,Angela King,43,Male,East,Pune,P9438,Keyboard,Electronics,Samsung,2,72939,3094,5,Net Banking,Consumer,Pending,Priya
6619,2026-01-19,C06619,Rachael Hoffman,46,Female,East,Chennai,P7446,Monitor,Electronics,Apple,9,6897,29648,20,Cash,Corporate,Pending,Arun
6620,2026-03-05,C06620,Katherine Harris,41,Male,West,chennai,P2068,Laptop,Accessories,Samsung,7,4961,7174,20,Credit Card,Corporate,Pending,Arun
6621,2025-08-13,C06621,Amanda Sawyer,150,Male,North,Chennai,P7437,Mouse,Electronics,Dell,5,34485,1899,0,Credit Card,Consumer,Delivered,Raj
6622,2026-01-01,C06622,Robert Khan,43,Male,South,Bangalore,P2014,Keyboard,Accessories,Apple,8,40490,25216,10,Debit Card,Small Business,Cancelled,Priya
6623,2025-05-15,C06623,Carol Mccoy,56,Male,East,,P1005,Tablet,Accessories,Logitech,8,79360,12593,20,Cash,Consumer,Pending,Arun
6624,2024-09-06,C06624,,49,Male,South,Chennai,P9995,Tablet,Accessories,Logitech,7,11730,10232,20,Net Banking,Consumer,Returned,Kumar
6625,2025-11-18,C06625,Philip Mccullough,42,Male,East,Mumbai,P8602,Laptop,Electronics,Lenovo,9,17607,48657,15,Credit Card,Consumer,Pending,Arun
6626,2024-10-31,C06626,Kevin Keith,53,Female,South,Pune,P4941,Monitor,Accessories,HP,1,64748,14626,15,Debit Card,Consumer,Delivered,Divya
6627,2025-02-20,C06627,Stephanie Martin,22,Female,West,Chennai,P3245,Mouse,Accessories,Lenovo,6,66402,25625,5,UPI,Consumer,Cancelled,Priya
6628,2025-05-30,C06628,,52,Male,West,Chennai,P6791,Mobile,Accessories,Apple,1,56386,2830,5,Net Banking,Small Business,Delivered,Priya
6629,,C06629,Marilyn Dodson,49,Male,East,Mumbai,P6665,Tablet,Electronics,Logitech,1,30077,46209,15,Credit Card,Corporate,Returned,Arun
6630,2025-11-21,C06630,Phillip Lee,21,Female,West,Mumbai,P1434,Printer,Electronics,Dell,8,57314,52522,20,UPI,Corporate,Cancelled,Arun
6631,2026-01-26,C06631,Jason Conway,27,Female,South,Delhi,P6490,Keyboard,Electronics,Logitech,7,29180,24669,15,Credit Card,Corporate,Returned,Kumar
6632,2025-11-13,C06632,Caroline Daniels,23,Female,South,bangalore,P7730,Keyboard,Accessories,Logitech,1,38981,38201,0,Net Banking,Consumer,Pending,Divya
6633,2026-06-01,C06633,Nicholas Hayes,57,Male,East,Bangalore,P9139,Printer,Accessories,Apple,1,5595,50304,5,Net Banking,Consumer,Cancelled,Kumar
6634,2025-12-04,C06634,Laura Norris,32,Male,South,Mumbai,P8303,Tablet,Electronics,Apple,4,69030,26000,5,UPI,Consumer,Cancelled,Kumar
6635,2026-05-16,C06635,Heather Warren,56,Male,North,Bangalore,P6985,Printer,Accessories,Apple,4,40902,15808,10,Net Banking,Small Business,Cancelled,Kumar
6636,2025-08-24,C06636,Robin Wang,40,Female,South,Delhi,P7417,,Accessories,,2,23600,35571,20,Net Banking,Small Business,Returned,Kumar
6637,2024-08-24,C06637,Haley Sexton,28,Female,South,Bangalore,P2095,Mobile,Accessories,Logitech,3,4061893,34413,10,Card123,Consumer,Cancelled,Raj
6638,2025-02-03,C06638,Scott Estes,32,Female,South,Bangalore,P8733,Printer,Accessories,Lenovo,3,12864,25330,15,Debit Card,Consumer,Delivered,Arun
6639,2024-07-25,C06639,Stephanie Compton,47,Female,South,Pune,P1736,Printer,Accessories,Dell,3,71947,28129,15,Credit Card,Small Business,Returned,Divya
6640,2025-11-02,C06640,Gabrielle Wright,54,Female,West,Delhi,P7072,Printer,Accessories,Apple,2,73401,13529,0,Credit Card,Consumer,Delivered,Raj
6641,2024-11-23,C06641,Christopher Moore,26,Female,East,Delhi,P2043,Printer,Electronics,Lenovo,9,15938,16570,15,Cash,Small Business,Delivered,Raj
6642,2025-07-21,C06642,Lori Cruz,23,,South,Chennai,P2707,Mobile,Electronics,Apple,5,42037,13168,20,Net Banking,Corporate,Pending,Divya
6643,2024-07-29,C06643,Ryan Cruz,29,Male,North,Bangalore,P2504,Mobile,Accessories,Apple,4,31346,36370,5,Net Banking,Consumer,Delivered,Priya
6644,2025-03-03,C06644,Katie Burton,45,Male,East,Pune,P6897,Tablet,Electronics,Samsung,7,30104,6885,20,Net Banking,Corporate,Delivered,Kumar
6645,2026-03-05,C06645,Jason Smith,45,Female,East,Pune,P2702,Tablet,Electronics,Samsung,9,7723,22974,20,UPI,Small Business,Cancelled,Kumar
6646,2026-03-27,C06646,Donald Johnston,28,,North,Pune,P1828,Keyboard,Electronics,Lenovo,4,65834,28520,20,Debit Card,Small Business,Cancelled,Raj
6647,2025-11-10,C06647,Vanessa Curry,30,Female,West,Pune,P4675,Tablet,Electronics,Dell,7,29555,4004,10,Debit Card,Consumer,Cancelled,Raj
6648,2025-08-31,C06648,Angela Boyd,23,Male,South,Hyderabad,P8665,Printer,Accessories,,2,58247,408,10,Debit Card,Consumer,Cancelled,Kumar
6649,2025-01-08,C06649,Lisa Garcia,56,Female,West,Bangalore,P5097,Printer,Accessories,Samsung,9,12172,2023,10,Credit Card,Consumer,Delivered,Raj
6650,2024-10-31,C06650,Michael Watson,23,,North,Mumbai,P9286,Mouse,Accessories,Lenovo,2,36583,17205,10,Cash,Consumer,Pending,Priya
6651,2026-04-21,C06651,Brandy Williams,26,Male,West,Bangalore,P7160,Tablet,Electronics,HP,9,613,26581,15,Credit Card,Small Business,Delivered,Divya
6652,2025-04-04,C06652,Nicole Garrison,53,Female,South,Pune,P3857,Keyboard,Electronics,Lenovo,4,13498,1017,20,UPI,Consumer,Pending,Priya
6653,2024-12-22,C06653,Cynthia Torres,46,Male,East,Bangalore,P2848,Mouse,Electronics,Dell,1,35514,31978,0,Cash,Consumer,Returned,Kumar
6654,2026-03-04,C06654,Mark Valentine,50,Male,South,delhi,P4205,Laptop,Accessories,Lenovo,7,63078,40133,20,Debit Card,Small Business,Cancelled,Raj
6655,2026-03-17,C06655,Emily Harrison,44,Male,East,Hyderabad,P8343,Mobile,Electronics,Logitech,5,74318,26909,20,UPI,Consumer,Delivered,Raj
6656,2026-06-01,C06656,Taylor Potts,42,Male,East,Delhi,P3050,Tablet,Accessories,Apple,3,44895,17941,10,Net Banking,Small Business,Returned,Priya
6657,2025-11-19,C06657,,48,Female,West,Pune,P3956,Printer,Accessories,Logitech,6,64553,6596,20,Credit Card,Corporate,Pending,Arun
6658,2024-12-11,C06658,Theresa Washington,50,Female,South,Pune,P2975,  Printer  ,Accessories,Dell,3,15969,40760,15,Cash,Corporate,Cancelled,Kumar
6659,2026-04-29,C06659,Michael Clark,40,Male,East,Delhi,P1796,Tablet,Electronics,Dell,9,78920,19275,15,Unknown,Small Business,Cancelled,Raj
6660,2025-05-02,C06660,Mary Coffey,58,Female,South,Bangalore,P6939,  Laptop  ,Accessories,Apple,2,71088,44069,20,Credit Card,Consumer,Delivered,Kumar
6661,2025-12-18,C06661,Jennifer Carroll,51,Female,East,Delhi,P8881,Monitor,Accessories,Lenovo,4,2635,59263,20,Debit Card,Small Business,Pending,Raj
6662,2024-12-30,C06662,Morgan Carson,22,Female,North,Delhi,P8560,Laptop,Electronics,Dell,7,4074,40317,5,UPI,Corporate,Returned,Divya
6663,2024-10-29,C06663,Connor Aguilar,25,Male,West,Mumbai,P4258,Laptop,Accessories,Logitech,5,66494,57257,10,Cash,Consumer,Delivered,Kumar
6664,2026-04-10,C06664,Tracy Phillips,47,Female,East,Chennai,P2759,Tablet,Accessories,Logitech,8,66320,40842,5,UPI,Small Business,Delivered,Divya
6665,2025-05-04,C06665,Eric Wilson,32,Female,North,Mumbai,P3034,Printer,Accessories,Apple,3,39191,52462,20,Net Banking,Consumer,Cancelled,Kumar
6666,2025-11-28,C06666,Christopher Wright,21,Male,North,Pune,P7587,Tablet,Electronics,Dell,1,32012,54949,0,UPI,Small Business,Cancelled,Priya
6667,2024-12-07,C06667,Corey Flores,23,Female,East,Hyderabad,P2814,Printer,Electronics,Lenovo,6,48560,22984,0,Net Banking,Small Business,Returned,Arun
6668,2025-06-14,C06668,James Williams,58,Female,East,Mumbai,P8898,Keyboard,Accessories,Samsung,3,63190,12722,20,Debit Card,Consumer,Delivered,Priya
6669,2025-10-16,C06669,Jacob Miller,24,Male,West,Pune,P8259,Tablet,Accessories,Samsung,7,57014,18315,5,Debit Card,Corporate,Cancelled,Arun
6670,2025-06-22,C06670,Craig Scott,49,Female,East,Hyderabad,P4322,Mobile,Accessories,Lenovo,9,6557,59740,10,Credit Card,Consumer,Delivered,Kumar
6671,2025-08-23,C06671,Scott Martinez,29,Female,West,Mumbai,P4151,Laptop,Accessories,Apple,7,53094,28408,10,Credit Card,Consumer,Delivered,Priya
6672,2025-11-05,C06672,Brianna Howard,18,Female,East,Hyderabad,P3548,Mobile,Accessories,Logitech,2,65294,22645,5,Debit Card,Consumer,Cancelled,Divya
6673,2025-05-29,C06673,,30,Male,South,Bangalore,P7033,Keyboard,Accessories,Logitech,8,14252,46087,0,Net Banking,Small Business,Returned,Kumar
6674,2026-01-26,C06674,Natalie Gardner,53,Male,North,Mumbai,P2004,Mouse,Electronics,HP,1,52423,5725,5,Debit Card,Consumer,Pending,Divya
6675,2025-05-07,C06675,Anthony Serrano,57,Female,East,Delhi,P9031,Keyboard,Electronics,Dell,5,21555,15228,5,Debit Card,Small Business,Delivered,Priya
6676,2025-02-10,C06676,Lori Myers,28,Male,South,,P1681,Tablet,Accessories,Dell,2,33080,11101,5,UPI,Small Business,Pending,Priya
6677,2024-06-29,C06677,Heather Cox,52,Female,East,Pune,P2864,Printer,Electronics,Apple,5,60300,1488,15,Cash,Small Business,Delivered,Arun
6678,2026-03-21,C06678,Isabella Brown,26,Female,East,Hyderabad,P5704,Mobile,Accessories,,5,66201,31534,5,Cash,Small Business,Returned,Priya
6679,2026-01-27,C06679,Charles Jones Jr.,19,Male,South,Hyderabad,P8742,Monitor,Accessories,HP,6,62923,44965,20,Credit Card,Corporate,Cancelled,Arun
6680,2025-07-17,C06680,Ryan Lewis,19,Female,East,Hyderabad,P3934,Tablet,Electronics,Lenovo,2,75712,45112,10,Credit Card,Corporate,Pending,Raj
6681,2025-07-12,C06681,Michelle Thompson,54,Male,South,Pune,P3587,Laptop,Accessories,Samsung,2,6430,31401,20,Debit Card,Corporate,Delivered,Divya
6682,2025-10-02,C06682,Kristina Salazar,56,Female,East,Chennai,P8344,Mouse,Accessories,HP,3,27174,43418,0,Net Banking,Corporate,Returned,Priya
6683,2025-04-14,C06683,Stephanie Hancock,46,,South,Bangalore,P1538,Tablet,Electronics,Lenovo,9,22151,39415,10,Debit Card,Small Business,Returned,Priya
6684,2024-07-17,C06684,Nathan Berry,19,Male,South,Chennai,P6140,Keyboard,Electronics,,8,36261,14729,15,Net Banking,Small Business,Pending,Divya
6685,2025-03-11,C06685,Kerri Shaw,28,Female,North,Pune,P9279,Mouse,Accessories,Lenovo,3,14434,45004,15,Debit Card,Consumer,Delivered,Arun
6686,2025-09-02,C06686,Aaron Roberts,34,Female,North,Mumbai,P6432,Mobile,Electronics,Lenovo,9,863,17549,20,Credit Card,Small Business,Delivered,Raj
6687,2025-04-23,C06687,,51,Male,South,Chennai,P7766,Mobile,Accessories,Apple,8,5984,33494,20,Net Banking,Small Business,Cancelled,Arun
6688,2025-08-20,C06688,Jennifer Williams,25,Male,North,Chennai,P2007,Laptop,Accessories,Samsung,4,56731,21130,10,UPI,Consumer,Delivered,Arun
6689,2025-09-18,C06689,,35,Female,West,Bangalore,P4488,Laptop,Accessories,Dell,4,4993,44693,20,Net Banking,Corporate,Returned,Kumar
6690,2025-05-30,C06690,Tammy Morales,150,Male,North,Mumbai,P5858,Laptop,Accessories,Samsung,1,2096,862,5,Credit Card,Corporate,Pending,Priya
6691,2024-10-10,C06691,Courtney Baker,38,Female,West,Mumbai,P2359,Mouse,Electronics,Dell,6,30485,41373,20,Net Banking,Small Business,Returned,Raj
6692,2026-06-02,C06692,Peter Anderson,49,Female,South,Mumbai,P7235,Laptop,Electronics,Lenovo,8,37208,39744,5,Credit Card,Corporate,Returned,Arun
6693,2025-06-07,C06693,Joseph Short,50,Male,East,Bangalore,P4863,Tablet,Accessories,Logitech,2,24505,38516,15,Debit Card,Small Business,Delivered,Priya
6694,2025-01-29,C06694,Abigail Suarez,28,Male,South,Chennai,P1025,Printer,Electronics,HP,7,27072,27461,10,Debit Card,Corporate,Returned,Arun
6695,2024-07-23,C06695,Eric Smith,37,Male,West,Bangalore,P8004,  Laptop  ,Electronics,Logitech,6,73208,4552,15,Cash,Consumer,Returned,Kumar
