Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Region,City,Product_ID,Product_Name,Category,Brand,Quantity,Unit_Price,Unit_Cost,Discount_Percentage,Payment_Method,Customer_Segment,Order_Status,Salesperson,Revenue,Profit,Profit_Margin,Order_Year,Order_Month,Month_Name,Quater,Day_Name,Average_Order_Value
4552,2025-09-04,C04552,Unknown Customer,30,Male,South,Hyderabad,P7135,Keyboard,Accessories,Logitech,1,60455,2467,20,Cash,Consumer,Pending,Kumar,60455,57988,0.96,2025.0,9.0,September,3.0,Thursday,60455.0
4553,2024-10-15,C04553,David Marshall,51,Male,North,Delhi,P5703,Monitor,Accessories,Lenovo,3,54551,32729,15,UPI,Corporate,Pending,Raj,163653,130924,0.8,2024.0,10.0,October,4.0,Tuesday,54551.0
4554,2024-08-23,C04554,Cynthia Hull,54,Female,North,Bangalore,P6660,Monitor,Accessories,Samsung,1,31295,25226,10,Net Banking,Consumer,Delivered,Raj,31295,6069,0.19,2024.0,8.0,August,3.0,Friday,31295.0
4555,2025-10-31,C04555,Donald Anderson,54,Female,South,Pune,P8300,Mobile,Accessories,Samsung,4,30524,50055,0,Debit Card,Consumer,Delivered,Divya,122096,72041,0.59,2025.0,10.0,October,4.0,Friday,30524.0
4556,2024-11-22,C04556,Dr. Seth Hoffman,18,Male,South,Chennai,P3615,Monitor,Accessories,Logitech,6,14893,22590,20,Cash,Consumer,Cancelled,Priya,89358,66768,0.75,2024.0,11.0,November,4.0,Friday,14893.0
4557,2025-11-01,C04557,Jeremy Hobbs,40,Unknown Gender,North,Pune,P2095,Laptop,Electronics,HP,7,37921,53820,0,Net Banking,Small Business,Cancelled,Divya,265447,211627,0.8,2025.0,11.0,November,4.0,Saturday,37921.0
4558,2025-10-28,C04558,Amber Ramirez,55,Male,East,Chennai,P7587,Printer,Electronics,HP,3,21666,19688,15,Debit Card,Consumer,Pending,Priya,64998,45310,0.7,2025.0,10.0,October,4.0,Tuesday,21666.0
4559,2025-07-23,C04559,Unknown Customer,49,Male,West,Mumbai,P8206,Keyboard,Electronics,Lenovo,3,38525,39799,10,UPI,Consumer,Cancelled,Arun,115575,75776,0.66,2025.0,7.0,July,3.0,Wednesday,38525.0
4560,2025-02-01,C04560,Brooke Cox,55,Male,North,Mumbai,P2825,Printer,Accessories,Logitech,7,58115,20445,0,UPI,Corporate,Returned,Raj,406805,386360,0.95,2025.0,2.0,February,1.0,Saturday,58115.0
4561,2024-07-11,C04561,Jacob Ramirez,32,Female,West,Hyderabad,P6727,Monitor,Electronics,Samsung,4,3144,26546,15,Net Banking,Small Business,Pending,Raj,12576,-13970,-1.11,2024.0,7.0,July,3.0,Thursday,3144.0
4562,2024-10-30,C04562,Sandra Greene,18,Female,East,Chennai,P9518,Laptop,Electronics,Logitech,9,39547,49582,5,Cash,Small Business,Delivered,Kumar,355923,306341,0.86,2024.0,10.0,October,4.0,Wednesday,39547.0
4563,2025-01-06,C04563,Abigail Smith,55,Female,East,Mumbai,P4276,Mouse,Electronics,HP,8,14786,58440,15,Net Banking,Consumer,Cancelled,Kumar,118288,59848,0.51,2025.0,1.0,January,1.0,Monday,14786.0
4564,2025-08-28,C04564,Nicholas Steele,45,Female,North,Pune,P7428,Tablet,Electronics,HP,2,34539,36361,5,Debit Card,Consumer,Cancelled,Arun,69078,32717,0.47,2025.0,8.0,August,3.0,Thursday,34539.0
4565,2025-06-08,C04565,Darren Frank,40,Male,West,Mumbai,P2620,Keyboard,Accessories,HP,5,13162,29887,15,Debit Card,Small Business,Pending,Priya,65810,35923,0.55,2025.0,6.0,June,2.0,Sunday,13162.0
4566,2025-11-01,C04566,Christina Webb,21,Unknown Gender,South,Bangalore,P6725,Mobile,Accessories,Logitech,2,45516,46981,5,Cash,Small Business,Returned,Divya,91032,44051,0.48,2025.0,11.0,November,4.0,Saturday,45516.0
4567,2025-12-29,C04567,Michael Glass,47,Female,North,Pune,P8408,Mobile,Accessories,Lenovo,6,38016,11792,10,Debit Card,Small Business,Cancelled,Arun,228096,216304,0.95,2025.0,12.0,December,4.0,Monday,38016.0
4568,2024-06-26,C04568,Elizabeth Mendez,24,Male,South,Chennai,P7744,Monitor,Electronics,Dell,6,7875,36679,5,Net Banking,Consumer,Returned,Divya,47250,10571,0.22,2024.0,6.0,June,2.0,Wednesday,7875.0
4569,2024-10-26,C04569,Ms. Vanessa Hughes,40,Female,South,Chennai,P8758,Mobile,Electronics,Dell,1,7472,10571,15,UPI,Consumer,Cancelled,Divya,7472,-3099,-0.41,2024.0,10.0,October,4.0,Saturday,7472.0
4570,2025-07-08,C04570,Peter Gray,33,Female,East,Mumbai,P9836,Printer,Accessories,HP,7,37247,11034,10,UPI,Small Business,Delivered,Priya,260729,249695,0.96,2025.0,7.0,July,3.0,Tuesday,37247.0
4571,2026-05-22,C04571,Holly Malone,28,Female,South,Pune,P3920,Monitor,Electronics,Dell,5,19984,44417,15,Debit Card,Corporate,Cancelled,Raj,99920,55503,0.56,2026.0,5.0,May,2.0,Friday,19984.0
4572,2026-01-24,C04572,Mr. Richard Petty,18,Male,West,Chennai,P6505,Mouse,Electronics,HP,9,27450,55077,0,Credit Card,Small Business,Delivered,Raj,247050,191973,0.78,2026.0,1.0,January,1.0,Saturday,27450.0
4573,2025-08-16,C04573,Karen Christian,44,Male,East,Mumbai,P7468,Keyboard,Electronics,Lenovo,3,39666,543,15,Debit Card,Consumer,Pending,Arun,118998,118455,1.0,2025.0,8.0,August,3.0,Saturday,39666.0
4574,2025-01-02,C04574,Lisa Parsons,49,Female,North,Chennai,P1903,Mobile,Accessories,HP,8,25716,34674,5,Cash,Corporate,Cancelled,Raj,205728,171054,0.83,2025.0,1.0,January,1.0,Thursday,25716.0
4575,2026-04-12,C04575,Amanda Gonzalez,50,Male,West,Pune,P1525,Printer,Electronics,Apple,6,57447,25990,5,Credit Card,Corporate,Delivered,Priya,344682,318692,0.92,2026.0,4.0,April,2.0,Sunday,57447.0
4576,2025-03-30,C04576,Donald Kirk,55,Male,North,Delhi,P1514,Monitor,Accessories,Unknown Brand,5,77527,39398,5,Net Banking,Small Business,Delivered,Arun,387635,348237,0.9,2025.0,3.0,March,1.0,Sunday,77527.0
4577,2026-06-09,C04577,Mary Patterson,53,Male,North,Bangalore,P4102,Tablet,Electronics,Apple,2,26036,35554,20,UPI,Small Business,Delivered,Raj,52072,16518,0.32,2026.0,6.0,June,2.0,Tuesday,26036.0
4578,2025-01-01,C04578,Curtis Barnett,42,Female,South,Delhi,P4200,Laptop,Accessories,HP,2,16861,40134,0,UPI,Small Business,Delivered,Divya,33722,-6412,-0.19,2025.0,1.0,January,1.0,Wednesday,16861.0
4579,2024-12-10,C04579,Unknown Customer,41,Male,West,Hyderabad,P2976,Printer,Accessories,Dell,4,40750,15615,15,Cash,Consumer,Pending,Kumar,163000,147385,0.9,2024.0,12.0,December,4.0,Tuesday,40750.0
4580,2025-01-04,C04580,Adriana Torres,49,Female,East,Delhi,P7568,Printer,Electronics,Lenovo,3,68394,18560,0,Net Banking,Corporate,Cancelled,Priya,205182,186622,0.91,2025.0,1.0,January,1.0,Saturday,68394.0
4581,2024-12-24,C04581,Jonathan Stein II,35,Female,North,Hyderabad,P2353,Keyboard,Electronics,Unknown Brand,2,32430,17295,20,Cash,Small Business,Cancelled,Priya,64860,47565,0.73,2024.0,12.0,December,4.0,Tuesday,32430.0
4582,2025-05-08,C04582,Troy Le,32,Male,East,Delhi,P6296,Mouse,Electronics,Samsung,1,52849,29999,5,Net Banking,Consumer,Returned,Arun,52849,22850,0.43,2025.0,5.0,May,2.0,Thursday,52849.0
4583,2025-08-13,C04583,Kelli Miller,50,Female,West,Hyderabad,P2686,Tablet,Accessories,Lenovo,5,29021,2186,20,Cash,Small Business,Pending,Arun,145105,142919,0.98,2025.0,8.0,August,3.0,Wednesday,29021.0
4584,2024-07-20,C04584,Amy Perez,21,Unknown Gender,South,Chennai,P6265,Mobile,Electronics,Unknown Brand,4,66303,46382,15,UPI,Consumer,Cancelled,Kumar,265212,218830,0.83,2024.0,7.0,July,3.0,Saturday,66303.0
4585,2026-01-06,C04585,Cheryl Walton,27,Male,East,Hyderabad,P7717,Mouse,Accessories,Dell,9,23705,58161,10,Net Banking,Corporate,Delivered,Kumar,213345,155184,0.73,2026.0,1.0,January,1.0,Tuesday,23705.0
4586,2025-07-21,C04586,Jenny Wu,31,Male,West,Chennai,P9902,Printer,Electronics,Logitech,8,47741,30196,20,Net Banking,Corporate,Delivered,Arun,381928,351732,0.92,2025.0,7.0,July,3.0,Monday,47741.0
4587,2025-08-11,C04587,Kyle Mcintyre,54,Female,South,Delhi,P3258,Monitor,Accessories,Lenovo,5,63711,52174,5,Net Banking,Small Business,Returned,Kumar,318555,266381,0.84,2025.0,8.0,August,3.0,Monday,63711.0
4588,2025-02-21,C04588,Brian Garcia,28,Male,West,Bangalore,P6780,Laptop,Electronics,Lenovo,1,69351,22905,5,Debit Card,Consumer,Cancelled,Arun,69351,46446,0.67,2025.0,2.0,February,1.0,Friday,69351.0
4589,2025-04-20,C04589,Jared Brown,31,Female,North,Hyderabad,P5170,Printer,Accessories,Apple,8,64544,54815,15,Credit Card,Small Business,Returned,Divya,516352,461537,0.89,2025.0,4.0,April,2.0,Sunday,64544.0
4590,2024-12-30,C04590,James Richards,24,Male,North,Chennai,P8753,Printer,Accessories,Lenovo,3,4731,38795,5,Cash,Corporate,Pending,Priya,14193,-24602,-1.73,2024.0,12.0,December,4.0,Monday,4731.0
4591,2025-03-06,C04591,David Howard,49,Unknown Gender,West,Delhi,P2835,Keyboard,Accessories,Logitech,9,3583,46461,20,Credit Card,Small Business,Delivered,Divya,32247,-14214,-0.44,2025.0,3.0,March,1.0,Thursday,3583.0
4592,2026-01-24,C04592,Kevin Robinson,43,Male,South,Unknown City,P2667,Monitor,Accessories,Samsung,3,36380,43585,20,Net Banking,Consumer,Delivered,Raj,109140,65555,0.6,2026.0,1.0,January,1.0,Saturday,36380.0
4593,2026-06-08,C04593,Tyler Baxter,56,Male,North,Pune,P4205,Keyboard,Accessories,Dell,5,39944,11692,5,Debit Card,Corporate,Delivered,Divya,199720,188028,0.94,2026.0,6.0,June,2.0,Monday,39944.0
4594,2025-03-23,C04594,Jacqueline Jackson,18,Male,East,Chennai,P8302,Mouse,Electronics,Lenovo,3,70746,58159,5,Cash,Consumer,Delivered,Divya,212238,154079,0.73,2025.0,3.0,March,1.0,Sunday,70746.0
4595,2025-03-19,C04595,Carol Murray,58,Female,North,Delhi,P8250,Mobile,Electronics,Logitech,3,18717,8053,15,UPI,Consumer,Returned,Arun,56151,48098,0.86,2025.0,3.0,March,1.0,Wednesday,18717.0
4596,2025-05-16,C04596,Bradley Thompson,28,Female,West,Unknown City,P9684,Laptop,Accessories,HP,8,12596,26021,0,Credit Card,Corporate,Delivered,Kumar,100768,74747,0.74,2025.0,5.0,May,2.0,Friday,12596.0
4597,2026-03-16,C04597,Amber Kaufman,56,Unknown Gender,East,Chennai,P3916,Printer,Electronics,Dell,1,1147,58091,10,Credit Card,Corporate,Delivered,Divya,1147,-56944,-49.65,2026.0,3.0,March,1.0,Monday,1147.0
4598,2025-09-13,C04598,Blake Ford,46,Male,South,Mumbai,P8997,Mouse,Accessories,Lenovo,2,67950,11060,20,Debit Card,Consumer,Pending,Priya,135900,124840,0.92,2025.0,9.0,September,3.0,Saturday,67950.0
4599,2025-05-30,C04599,Chad Payne,26,Female,East,Pune,P7901,Laptop,Accessories,Dell,6,893,34009,20,Cash,Consumer,Returned,Divya,5358,-28651,-5.35,2025.0,5.0,May,2.0,Friday,893.0
4600,2025-06-11,C04600,Russell Oliver,25,Male,South,Delhi,P1169,Laptop,Electronics,Samsung,4,38913,39135,10,Cash,Corporate,Returned,Raj,155652,116517,0.75,2025.0,6.0,June,2.0,Wednesday,38913.0
4601,2025-08-26,C04601,Angela Bass,31,Female,East,Hyderabad,P9425,Mobile,Electronics,Lenovo,4,39315,13050,0,UPI,Corporate,Pending,Kumar,157260,144210,0.92,2025.0,8.0,August,3.0,Tuesday,39315.0
4602,2024-07-27,C04602,Martin Collins,36,Female,South,Mumbai,P6164,Printer,Accessories,Dell,3,37738,28737,0,Debit Card,Consumer,Cancelled,Kumar,113214,84477,0.75,2024.0,7.0,July,3.0,Saturday,37738.0
4603,2025-09-13,C04603,Andrea Aguilar,55,Female,North,Hyderabad,P4717,Printer,Electronics,Unknown Brand,3,67346,14486,20,Cash,Small Business,Returned,Kumar,202038,187552,0.93,2025.0,9.0,September,3.0,Saturday,67346.0
4604,2025-11-18,C04604,Terri Gilbert,52,Male,North,Bangalore,P3707,Monitor,Accessories,Logitech,7,30556,8968,5,Credit Card,Small Business,Cancelled,Raj,213892,204924,0.96,2025.0,11.0,November,4.0,Tuesday,30556.0
4605,2025-03-25,C04605,Virginia Grant,33,Male,South,Mumbai,P4715,Mobile,Electronics,Dell,6,32895,1374,5,Cash,Consumer,Returned,Raj,197370,195996,0.99,2025.0,3.0,March,1.0,Tuesday,32895.0
4606,2026-03-06,C04606,Jennifer Thomas,35,Male,East,Hyderabad,P5534,Keyboard,Electronics,Apple,5,76546,28889,5,Cash,Consumer,Cancelled,Kumar,382730,353841,0.92,2026.0,3.0,March,1.0,Friday,76546.0
4607,2026-06-05,C04607,Hannah Johnston,19,Female,North,Chennai,P8411,Laptop,Electronics,Apple,9,78964,32209,20,Cash,Consumer,Delivered,Raj,710676,678467,0.95,2026.0,6.0,June,2.0,Friday,78964.0
4608,2025-08-01,C04608,Alan Mathis,43,Male,South,Mumbai,P2759,Keyboard,Accessories,Logitech,4,22343,9783,10,UPI,Small Business,Delivered,Divya,89372,79589,0.89,2025.0,8.0,August,3.0,Friday,22343.0
4609,2026-03-24,C04609,Antonio Berry,49,Female,East,Hyderabad,P6101,Tablet,Electronics,HP,1,72756,56190,10,Cash,Small Business,Returned,Priya,72756,16566,0.23,2026.0,3.0,March,1.0,Tuesday,72756.0
4610,2025-10-26,C04610,Ryan Barron,24,Female,East,Hyderabad,P8363,Mobile,Electronics,Lenovo,3,60517,21741,20,Credit Card,Consumer,Pending,Arun,181551,159810,0.88,2025.0,10.0,October,4.0,Sunday,60517.0
4611,2024-11-25,C04611,Geoffrey Gomez,35,Female,West,Mumbai,P8220,Mouse,Electronics,Apple,5,28851,13526,5,Cash,Consumer,Delivered,Divya,144255,130729,0.91,2024.0,11.0,November,4.0,Monday,28851.0
4612,2024-08-29,C04612,Jason Jones,24,Male,South,Chennai,P5073,Mobile,Electronics,Dell,1,18174,57966,5,UPI,Consumer,Delivered,Divya,18174,-39792,-2.19,2024.0,8.0,August,3.0,Thursday,18174.0
4613,2025-12-11,C04613,Dr. Tina Hess MD,39,Female,East,Chennai,P5580,Unknown Product,Accessories,HP,5,24227,8217,20,Credit Card,Small Business,Cancelled,Divya,121135,112918,0.93,2025.0,12.0,December,4.0,Thursday,24227.0
4614,2025-07-07,C04614,David Vaughan,30,Female,East,Mumbai,P3733,Mobile,Electronics,HP,8,44103,18391,0,Debit Card,Corporate,Delivered,Kumar,352824,334433,0.95,2025.0,7.0,July,3.0,Monday,44103.0
4615,2025-03-13,C04615,Unknown Customer,35,Male,East,Pune,P6833,Printer,Electronics,Samsung,7,17421,25417,20,Net Banking,Corporate,Returned,Arun,121947,96530,0.79,2025.0,3.0,March,1.0,Thursday,17421.0
4616,2025-03-10,C04616,Lisa Turner,40,Female,West,Hyderabad,P8526,Unknown Product,Electronics,HP,9,33094,41712,15,Debit Card,Small Business,Cancelled,Raj,297846,256134,0.86,2025.0,3.0,March,1.0,Monday,33094.0
4617,2025-08-11,C04617,Mr. Jacob Reed,50,Female,West,Chennai,P7350,Keyboard,Electronics,Dell,8,48302,58082,5,Credit Card,Corporate,Pending,Priya,386416,328334,0.85,2025.0,8.0,August,3.0,Monday,48302.0
4618,2026-04-23,C04618,Christopher Hancock,37,Unknown Gender,North,Delhi,P2325,Mouse,Electronics,Apple,7,63399,49644,20,UPI,Corporate,Cancelled,Raj,443793,394149,0.89,2026.0,4.0,April,2.0,Thursday,63399.0
4619,2025-01-03,C04619,Unknown Customer,52,Male,West,Delhi,P9617,Monitor,Accessories,Dell,8,14266,44820,20,Debit Card,Consumer,Cancelled,Divya,114128,69308,0.61,2025.0,1.0,January,1.0,Friday,14266.0
4620,2025-06-16,C04620,Crystal Welch,21,Female,East,Mumbai,P7200,Mouse,Electronics,Dell,9,38936,44246,20,Card123,Small Business,Cancelled,Priya,350424,306178,0.87,2025.0,6.0,June,2.0,Monday,38936.0
4621,2024-08-05,C04621,Megan Dennis,24,Female,East,Delhi,P7822,Keyboard,Electronics,Dell,5,20980,1010,20,Cash,Small Business,Returned,Priya,104900,103890,0.99,2024.0,8.0,August,3.0,Monday,20980.0
4622,2025-04-16,C04622,Robert Barrera,30,Female,East,Pune,P8078,Mobile,Accessories,HP,1,76600,56957,10,Credit Card,Small Business,Returned,Divya,76600,19643,0.26,2025.0,4.0,April,2.0,Wednesday,76600.0
4623,2025-06-17,C04623,Christina Glover,55,Female,North,Chennai,P6278,Mouse,Accessories,Apple,3,21864,50351,10,Credit Card,Corporate,Delivered,Divya,65592,15241,0.23,2025.0,6.0,June,2.0,Tuesday,21864.0
4624,2025-01-01,C04624,Zachary Hernandez,23,Female,West,Bangalore,P7803,Tablet,Accessories,Samsung,2,64467,33940,10,Net Banking,Consumer,Pending,Arun,128934,94994,0.74,2025.0,1.0,January,1.0,Wednesday,64467.0
4625,2025-07-22,C04625,Carrie Cabrera,27,Male,East,Delhi,P5353,Mouse,Accessories,Logitech,4,7324,27856,20,Debit Card,Small Business,Delivered,Priya,29296,1440,0.05,2025.0,7.0,July,3.0,Tuesday,7324.0
4626,2025-03-20,C04626,Cynthia Good,58,Female,South,Hyderabad,P6192,Keyboard,Electronics,Lenovo,9,66670,38839,10,Net Banking,Small Business,Delivered,Kumar,600030,561191,0.94,2025.0,3.0,March,1.0,Thursday,66670.0
4627,2025-08-03,C04627,Brian Evans,21,Male,North,Hyderabad,P9628,Printer,Electronics,Lenovo,5,46956,28209,0,Net Banking,Consumer,Cancelled,Raj,234780,206571,0.88,2025.0,8.0,August,3.0,Sunday,46956.0
4628,2025-11-14,C04628,Jose Harris,39,Female,South,Pune,P7215,Laptop,Electronics,Logitech,1,39518,57735,0,UPI,Consumer,Delivered,Priya,39518,-18217,-0.46,2025.0,11.0,November,4.0,Friday,39518.0
4629,2026-06-05,C04629,Teresa Daniels,37,Male,East,Chennai,P7597,Printer,Accessories,HP,6,13061,6466,10,UPI,Consumer,Delivered,Raj,78366,71900,0.92,2026.0,6.0,June,2.0,Friday,13061.0
4630,2024-10-16,C04630,Austin Watkins,47,Male,South,hyderabad,P6050,Tablet,Electronics,Samsung,8,20843,33971,20,UPI,Corporate,Cancelled,Divya,166744,132773,0.8,2024.0,10.0,October,4.0,Wednesday,20843.0
4631,2025-07-14,C04631,Timothy Hogan,46,Male,North,Hyderabad,P2970,Laptop,Electronics,Unknown Brand,5,42139,11822,0,Debit Card,Corporate,Cancelled,Divya,210695,198873,0.94,2025.0,7.0,July,3.0,Monday,42139.0
4632,2026-01-24,C04632,Mr. David Howard,35,Male,West,Mumbai,P5096,Tablet,Accessories,Apple,8,47068,26185,20,Debit Card,Small Business,Cancelled,Priya,376544,350359,0.93,2026.0,1.0,January,1.0,Saturday,47068.0
4633,2025-07-01,C04633,Sarah Hernandez,40,Unknown Gender,South,Chennai,P3298,Tablet,Electronics,Dell,5,50315,58339,5,Cash,Corporate,Pending,Arun,251575,193236,0.77,2025.0,7.0,July,3.0,Tuesday,50315.0
4634,2025-05-21,C04634,Eric Fox,28,Male,North,Bangalore,P5845,Monitor,Electronics,HP,7,62668,2869,20,Cash,Consumer,Cancelled,Divya,438676,435807,0.99,2025.0,5.0,May,2.0,Wednesday,62668.0
4635,2025-10-10,C04635,Brandon Carlson,40,Male,South,Delhi,P3824,Tablet,Accessories,Logitech,2,50564,42273,10,UPI,Corporate,Returned,Kumar,101128,58855,0.58,2025.0,10.0,October,4.0,Friday,50564.0
4636,2024-07-23,C04636,Joshua Johnson,20,Female,North,Bangalore,P8197,Mouse,Accessories,Samsung,2,47062,59443,5,Cash,Small Business,Returned,Arun,94124,34681,0.37,2024.0,7.0,July,3.0,Tuesday,47062.0
4637,2026-04-04,C04637,Unknown Customer,-5,Male,East,Delhi,P5747,Tablet,Accessories,HP,3,64992,52930,10,Credit Card,Small Business,Cancelled,Kumar,194976,142046,0.73,2026.0,4.0,April,2.0,Saturday,64992.0
4638,2024-11-08,C04638,Nicole Richards,18,Female,North,Unknown City,P8895,Laptop,Electronics,Apple,3,22525,24891,5,UPI,Small Business,Cancelled,Kumar,67575,42684,0.63,2024.0,11.0,November,4.0,Friday,22525.0
4639,2024-10-15,C04639,Nancy Rivera,28,Female,South,Bangalore,P3611,Tablet,Accessories,Lenovo,2,75268,390,15,Net Banking,Consumer,Cancelled,Arun,150536,150146,1.0,2024.0,10.0,October,4.0,Tuesday,75268.0
4640,2025-11-30,C04640,Brittany White,30,Female,West,Chennai,P3397,Monitor,Accessories,HP,2,45311,49413,15,Cash,Consumer,Cancelled,Arun,90622,41209,0.45,2025.0,11.0,November,4.0,Sunday,45311.0
4641,2026-05-17,C04641,Michael King,25,Male,East,Bangalore,P1083,Tablet,Accessories,Samsung,5,13918,20769,20,Net Banking,Small Business,Cancelled,Raj,69590,48821,0.7,2026.0,5.0,May,2.0,Sunday,13918.0
4642,2026-02-26,C04642,Molly Gardner,53,Male,South,Chennai,P3307,Tablet,Accessories,Unknown Brand,2,9283,30021,10,Net Banking,Small Business,Cancelled,Raj,18566,-11455,-0.62,2026.0,2.0,February,1.0,Thursday,9283.0
4643,2026-02-02,C04643,Anthony Anderson,34,Female,North,Mumbai,P4351,Printer,Electronics,Unknown Brand,3,4377,55657,5,UPI,Consumer,Delivered,Kumar,13131,-42526,-3.24,2026.0,2.0,February,1.0,Monday,4377.0
4644,2025-09-09,C04644,Erica Rodriguez,42,Male,North,Bangalore,P8666,Monitor,Accessories,Dell,3,38632,17322,10,Cash,Small Business,Delivered,Kumar,115896,98574,0.85,2025.0,9.0,September,3.0,Tuesday,38632.0
4645,2024-08-12,C04645,Jesse Mclaughlin,24,Male,East,Bangalore,P6110,Mobile,Accessories,Apple,9,62673,17687,0,Net Banking,Corporate,Pending,Arun,564057,546370,0.97,2024.0,8.0,August,3.0,Monday,62673.0
4646,2026-05-17,C04646,Johnathan Sanchez,18,Female,East,Bangalore,P8512,Mobile,Electronics,Lenovo,5,29448,52625,15,Cash,Corporate,Returned,Divya,147240,94615,0.64,2026.0,5.0,May,2.0,Sunday,29448.0
4647,2025-09-15,C04647,Ashley Phillips,25,Female,South,Bangalore,P5519,Printer,Electronics,Logitech,9,70188,8234,0,UPI,Consumer,Cancelled,Arun,631692,623458,0.99,2025.0,9.0,September,3.0,Monday,70188.0
4648,2025-12-01,C04648,Unknown Customer,52,Male,West,Delhi,P8541,Keyboard,Electronics,Apple,6,67536,19281,5,Debit Card,Corporate,Cancelled,Priya,405216,385935,0.95,2025.0,12.0,December,4.0,Monday,67536.0
4649,2025-01-26,C04649,Alexis Oneill,33,Male,West,Bangalore,P1454,Mobile,Accessories,Lenovo,6,79872,46186,20,Crypto,Small Business,Pending,Arun,479232,433046,0.9,2025.0,1.0,January,1.0,Sunday,79872.0
4650,2025-11-25,C04650,Holly Freeman,56,Male,West,Pune,P8641,Laptop,Electronics,Logitech,6,36878,42006,15,Debit Card,Small Business,Cancelled,Priya,221268,179262,0.81,2025.0,11.0,November,4.0,Tuesday,36878.0
4651,2025-09-22,C04651,Debra Rowe,43,Male,East,Pune,P1721,Printer,Accessories,Samsung,2,31683,5546,15,Net Banking,Consumer,Delivered,Raj,63366,57820,0.91,2025.0,9.0,September,3.0,Monday,31683.0
4652,2024-12-28,C04652,Maria Walker,46,Male,West,Pune,P1700,Laptop,Electronics,HP,9,38000,2894,15,Card123,Small Business,Returned,Kumar,342000,339106,0.99,2024.0,12.0,December,4.0,Saturday,38000.0
4653,2025-04-01,C04653,Stephen Moore,45,Female,South,Chennai,P4475,Mouse,Electronics,Logitech,3,40491,28512,20,Debit Card,Corporate,Pending,Arun,121473,92961,0.77,2025.0,4.0,April,2.0,Tuesday,40491.0
4654,2025-12-15,C04654,Unknown Customer,41,Female,South,Bangalore,P2882,Tablet,Accessories,Logitech,7,41383,55809,15,Credit Card,Corporate,Delivered,Divya,289681,233872,0.81,2025.0,12.0,December,4.0,Monday,41383.0
4655,2025-03-02,C04655,Elizabeth Warren MD,54,Female,East,Delhi,P3112,Printer,Accessories,Samsung,1,74983,57142,5,Cash,Consumer,Returned,Priya,74983,17841,0.24,2025.0,3.0,March,1.0,Sunday,74983.0
4656,2026-03-21,C04656,Unknown Customer,46,Male,North,Delhi,P2245,Tablet,Accessories,Apple,3,4729,57560,0,Credit Card,Consumer,Returned,Arun,14187,-43373,-3.06,2026.0,3.0,March,1.0,Saturday,4729.0
4657,2024-11-27,C04657,Christopher Pratt,51,Unknown Gender,South,Pune,P4836,Printer,Electronics,Lenovo,8,13511,22891,0,UPI,Small Business,Returned,Raj,108088,85197,0.79,2024.0,11.0,November,4.0,Wednesday,13511.0
4658,2025-08-08,C04658,Brian Cordova,42,Male,West,Mumbai,P2415,Mouse,Electronics,HP,4,24977,45363,0,UPI,Consumer,Delivered,Arun,99908,54545,0.55,2025.0,8.0,August,3.0,Friday,24977.0
